line_number,code,vulnerability,file_name
2959,"sprintf (namebuf, ""%s%d%s"", type_name, hdr_index, split ? ""b"" : """");
",1,binutils_bfd2Felf.c
3073,"sprintf (name, ""%s%s"", use_rela_p ? "".rela"" : "".rel"", sec_name);
",1,binutils_bfd2Felf.c
5212,"sprintf (buf, ""LOPROC+%7.7x"",
",1,binutils_bfd2Felf.c
5215,"sprintf (buf, ""LOOS+%7.7x"",
",1,binutils_bfd2Felf.c
9087,"sprintf (buf, ""%s/%d"", name, elfcore_make_pid (abfd));
",1,binutils_bfd2Felf.c
9599,"sprintf (buf, "".reg/%ld"", (long) bfd_get_32 (abfd, note->descdata + 8));
",1,binutils_bfd2Felf.c
9630,"sprintf (buf, "".module/%08lx"", (unsigned long) base_addr);
",1,binutils_bfd2Felf.c
10343,"sprintf (buf, "".qnx_core_status/%ld"", *tid);
",1,binutils_bfd2Felf.c
10348,"strcpy (name, buf);
",1,binutils_bfd2Felf.c
10372,"sprintf (buf, ""%s/%ld"", base, tid);
",1,binutils_bfd2Felf.c
10377,"strcpy (name, buf);
",1,binutils_bfd2Felf.c
712,"}
",0,binutils_bfd2Felf.c
3525,"if (sec->contents == NULL)
",0,binutils_bfd2Felf.c
422,"shndx_hdr = & entry->hdr;
",0,binutils_bfd2Felf.c
8058,"{
",0,binutils_bfd2Felf.c
9755,"case NT_S390_PREFIX:
",0,binutils_bfd2Felf.c
8381,"iverneed->vn_cnt = j + 1;
",0,binutils_bfd2Felf.c
2250,"entry = bfd_alloc (abfd, sizeof * entry);
",0,binutils_bfd2Felf.c
8640,"{
",0,binutils_bfd2Felf.c
11423,"if (hdr->sh_link != elf_dynsymtab (abfd)
",0,binutils_bfd2Felf.c
10773,"char *buf,
",0,binutils_bfd2Felf.c
3810,"d->rel.hdr->sh_flags |= SHF_INFO_LINK;
",0,binutils_bfd2Felf.c
2912,"char *name;
",0,binutils_bfd2Felf.c
6507,"asection *sec;
",0,binutils_bfd2Felf.c
7972,""" for symbol '%s' from section '%s'""),
",0,binutils_bfd2Felf.c
14340,"sprintf (name, ""%s%s"", prefix, old_name);
",1,binutils_bfd2Felflink.c
9500,"struct elf_link_hash_entry *h)
",0,binutils_bfd2Felflink.c
222,"sprintf (buf, ""\\%03o"", (unsigned int) c & 0xff);
",1,binutils_bfd2Fihex.c
363,"sprintf (secbuf, "".sec%d"", bfd_count_sections (abfd) + 1);
",1,binutils_bfd2Fihex.c
368,"strcpy (secname, secbuf);
",1,binutils_bfd2Fihex.c
90,"Another document reports these additional types:
",0,binutils_bfd2Fihex.c
148,"};
",0,binutils_bfd2Fihex.c
920,"#define ihex_new_section_hook			  _bfd_generic_new_section_hook
",0,binutils_bfd2Fihex.c
558,"strcat (n, WRAP);
",1,binutils_bfd2Flinker.c
559,"strcat (n, l);
",1,binutils_bfd2Flinker.c
587,"strcat (n, l + sizeof REAL - 1);
",1,binutils_bfd2Flinker.c
2848,"info->callbacks->einfo
",0,binutils_bfd2Flinker.c
1854,"else if (p->type == bfd_indirect_link_order)
",0,binutils_bfd2Flinker.c
2565,"/* Get the canonical symbols.  The generic linker will always
",0,binutils_bfd2Flinker.c
1508,"sprintf (debugfile, ""%s%s"", dir, base);
",1,binutils_bfd2Fopncls.c
1513,"sprintf (debugfile, ""%s.debug/%s"", dir, base);
",1,binutils_bfd2Fopncls.c
1519,"sprintf (debugfile, ""%s%s%s"", EXTRA_DEBUG_ROOT1,
",1,binutils_bfd2Fopncls.c
1527,"sprintf (debugfile, ""%s%s%s"", EXTRA_DEBUG_ROOT2,
",1,binutils_bfd2Fopncls.c
1534,"strcpy (debugfile, debug_file_directory);
",1,binutils_bfd2Fopncls.c
1541,"strcat (debugfile, ""/"");
",1,binutils_bfd2Fopncls.c
1542,"strcat (debugfile, canon_dir);
",1,binutils_bfd2Fopncls.c
1547,"strcat (debugfile, ""/"");
",1,binutils_bfd2Fopncls.c
1549,"strcat (debugfile, base);
",1,binutils_bfd2Fopncls.c
1959,"n += sprintf (n, "".build-id/"");
",1,binutils_bfd2Fopncls.c
1960,"n += sprintf (n, ""%02x"", (unsigned) *d++); s--;
",1,binutils_bfd2Fopncls.c
1961,"n += sprintf (n, ""/"");
",1,binutils_bfd2Fopncls.c
1963,"n += sprintf (n, ""%02x"", (unsigned) *d++);
",1,binutils_bfd2Fopncls.c
1964,"n += sprintf (n, "".debug"");
",1,binutils_bfd2Fopncls.c
1185,"BFD_ASSERT (crc32_out);
",0,binutils_bfd2Fopncls.c
2012,"bfd_close (file);
",0,binutils_bfd2Fopncls.c
645,"{
",0,binutils_bfd2Fopncls.c
850,"abfd->iovec = &_bfd_memory_iovec;
",0,binutils_bfd2Fopncls.c
1215,"}
",0,binutils_bfd2Fopncls.c
523,"/* Since the VEC's memory is bound to the bfd deleting the bfd will
",0,binutils_bfd2Fopncls.c
557,"file_ptr offset ATTRIBUTE_UNUSED,
",0,binutils_bfd2Fopncls.c
1629,"If @var{dir} is NULL, the search will take place starting at
",0,binutils_bfd2Fopncls.c
451,"end-of-file), or fails returning -1 (setting <<bfd_error>>).
",0,binutils_bfd2Fopncls.c
1172,"*/
",0,binutils_bfd2Fopncls.c
2028,"bfd_follow_build_id_debuglink
",0,binutils_bfd2Fopncls.c
1310,"SYNOPSIS
",0,binutils_bfd2Fopncls.c
488,"{
",0,binutils_bfd2Fopncls.c
1888,"bfd_set_error (bfd_error_invalid_operation);
",0,binutils_bfd2Fopncls.c
187,"strcpy ((char *) name, namebuf);
",1,binutils_bfd2Fpeigen.c
2724,"sprintf (&signature[i*2], ""%02x"", cvinfo->Signature[i] & 0xff);
",1,binutils_bfd2Fpeigen.c
3712,"sprintf (buffer + strlen (buffer), ""%.1s"", name);
",1,binutils_bfd2Fpeigen.c
3726,"strcpy (buffer, ""type: "");
",1,binutils_bfd2Fpeigen.c
3734,"sprintf (buffer + strlen (buffer), ""%x"", id);
",1,binutils_bfd2Fpeigen.c
3737,"case 1: strcat (buffer, "" (CURSOR)""); break;
",1,binutils_bfd2Fpeigen.c
3738,"case 2: strcat (buffer, "" (BITMAP)""); break;
",1,binutils_bfd2Fpeigen.c
3739,"case 3: strcat (buffer, "" (ICON)""); break;
",1,binutils_bfd2Fpeigen.c
3740,"case 4: strcat (buffer, "" (MENU)""); break;
",1,binutils_bfd2Fpeigen.c
3741,"case 5: strcat (buffer, "" (DIALOG)""); break;
",1,binutils_bfd2Fpeigen.c
3742,"case 6: strcat (buffer, "" (STRING)""); is_string = TRUE; break;
",1,binutils_bfd2Fpeigen.c
3743,"case 7: strcat (buffer, "" (FONTDIR)""); break;
",1,binutils_bfd2Fpeigen.c
3744,"case 8: strcat (buffer, "" (FONT)""); break;
",1,binutils_bfd2Fpeigen.c
3745,"case 9: strcat (buffer, "" (ACCELERATOR)""); break;
",1,binutils_bfd2Fpeigen.c
3746,"case 10: strcat (buffer, "" (RCDATA)""); break;
",1,binutils_bfd2Fpeigen.c
3747,"case 11: strcat (buffer, "" (MESSAGETABLE)""); break;
",1,binutils_bfd2Fpeigen.c
3748,"case 12: strcat (buffer, "" (GROUP_CURSOR)""); break;
",1,binutils_bfd2Fpeigen.c
3749,"case 14: strcat (buffer, "" (GROUP_ICON)""); break;
",1,binutils_bfd2Fpeigen.c
3750,"case 16: strcat (buffer, "" (VERSION)""); break;
",1,binutils_bfd2Fpeigen.c
3751,"case 17: strcat (buffer, "" (DLGINCLUDE)""); break;
",1,binutils_bfd2Fpeigen.c
3752,"case 19: strcat (buffer, "" (PLUGPLAY)""); break;
",1,binutils_bfd2Fpeigen.c
3753,"case 20: strcat (buffer, "" (VXD)""); break;
",1,binutils_bfd2Fpeigen.c
3754,"case 21: strcat (buffer, "" (ANICURSOR)""); break;
",1,binutils_bfd2Fpeigen.c
3755,"case 22: strcat (buffer, "" (ANIICON)""); break;
",1,binutils_bfd2Fpeigen.c
3756,"case 23: strcat (buffer, "" (HTML)""); break;
",1,binutils_bfd2Fpeigen.c
3757,"case 24: strcat (buffer, "" (MANIFEST)""); break;
",1,binutils_bfd2Fpeigen.c
3758,"case 240: strcat (buffer, "" (DLGINIT)""); break;
",1,binutils_bfd2Fpeigen.c
3759,"case 241: strcat (buffer, "" (TOOLBAR)""); break;
",1,binutils_bfd2Fpeigen.c
3766,"strcat (buffer, "" name: "");
",1,binutils_bfd2Fpeigen.c
3773,"sprintf (buffer + strlen (buffer), ""%x"", id);
",1,binutils_bfd2Fpeigen.c
3776,"sprintf (buffer + strlen (buffer), "" (resource id range: %d - %d)"",
",1,binutils_bfd2Fpeigen.c
3783,"strcat (buffer, "" lang: "");
",1,binutils_bfd2Fpeigen.c
3788,"sprintf (buffer + strlen (buffer), ""%x"", entry->name_id.id);
",1,binutils_bfd2Fpeigen.c
3512,"{
",0,binutils_bfd2Fpeigen.c
1277,"pe_data_type *pe = pe_data (abfd);
",0,binutils_bfd2Fpeigen.c
2828,"fprintf (file, ""\nMajorOSystemVersion\t%d\n"", i->MajorOperatingSystemVersion);
",0,binutils_bfd2Fpeigen.c
2258,"break;
",0,binutils_bfd2Fpeigen.c
2163,"{
",0,binutils_bfd2Fpeigen.c
4439,"&& h1->root.u.def.section->output_section != NULL)
",0,binutils_bfd2Fpeigen.c
4226,"/* Step one: Walk the section, computing the size of the tables,
",0,binutils_bfd2Fpeigen.c
2176,"fprintf (file, ""%08x  "", (unsigned int) eh);
",0,binutils_bfd2Fpeigen.c
2139,"other_data = GET_PDATA_ENTRY (abfd, data + i +  4);
",0,binutils_bfd2Fpeigen.c
3937,"if (cmp > 0)
",0,binutils_bfd2Fpeigen.c
2131,"bfd_vma prolog_length, function_length;
",0,binutils_bfd2Fpeigen.c
729,"5.0 link.exe) where the file size of the .data segment is
",0,binutils_bfd2Fpeigen.c
745,"extra->SizeOfHeaders = hsize;
",0,binutils_bfd2Fpeigen.c
2457,"if (data + 16 >= regions->section_end)
",0,binutils_bfd2Fpeigen.c
2268,"j = 0;
",0,binutils_bfd2Fpeigen.c
3458,"data->next_leaf);
",0,binutils_bfd2Fpeigen.c
1502,"for (j = 0; idx + j + 8 <= datasize; j += 8)
",0,binutils_bfd2Fpeigen.c
489,"a->MajorLinkerVersion = H_GET_8 (abfd, aouthdr_ext->vstamp);
",0,binutils_bfd2Fpeigen.c
524,"{
",0,binutils_bfd2Fpeigen.c
847,"filehdr_in->pe.e_res[idx] = 0x0;
",0,binutils_bfd2Fpeigen.c
4163,"ptrdiff_t *	    rsrc_sizes = NULL;
",0,binutils_bfd2Fpeigen.c
4229,"num_resource_sets = 0;
",0,binutils_bfd2Fpeigen.c
1932,"}
",0,binutils_bfd2Fpeigen.c
2713,"char buffer[256 + 1] ATTRIBUTE_ALIGNED_ALIGNOF (CODEVIEW_INFO);
",0,binutils_bfd2Fpeigen.c
4357,"struct coff_link_hash_entry *h1;
",0,binutils_bfd2Fpeigen.c
3518,"rsrc_compute_region_sizes (entry->value.directory);
",0,binutils_bfd2Fpeigen.c
3263,"rsrc_entry *	   entry,
",0,binutils_bfd2Fpeigen.c
940,"PUT_FILEHDR_SYMPTR (abfd, filehdr_in->f_symptr, filehdr_out->f_symptr);
",0,binutils_bfd2Fpeigen.c
2915,"rsrc_print_section (abfd, vfile);
",0,binutils_bfd2Fpeigen.c
2464,"case 2: fprintf (file, ""Name""); break;
",0,binutils_bfd2Fpeigen.c
966,"NT_FILE_ALIGNMENT, but zero if it has no content (as in .bss,
",0,binutils_bfd2Fpeigen.c
4580,"// 3734,3;3734,10
",0,binutils_bfd2Fpeigen.c
2119,"{
",0,binutils_bfd2Fpeigen.c
187,"strcpy ((char *) name, namebuf);
",1,binutils_bfd2Fpex64igen.c
2724,"sprintf (&signature[i*2], ""%02x"", cvinfo->Signature[i] & 0xff);
",1,binutils_bfd2Fpex64igen.c
3712,"sprintf (buffer + strlen (buffer), ""%.1s"", name);
",1,binutils_bfd2Fpex64igen.c
3726,"strcpy (buffer, ""type: "");
",1,binutils_bfd2Fpex64igen.c
3734,"sprintf (buffer + strlen (buffer), ""%x"", id);
",1,binutils_bfd2Fpex64igen.c
3737,"case 1: strcat (buffer, "" (CURSOR)""); break;
",1,binutils_bfd2Fpex64igen.c
3738,"case 2: strcat (buffer, "" (BITMAP)""); break;
",1,binutils_bfd2Fpex64igen.c
3739,"case 3: strcat (buffer, "" (ICON)""); break;
",1,binutils_bfd2Fpex64igen.c
3740,"case 4: strcat (buffer, "" (MENU)""); break;
",1,binutils_bfd2Fpex64igen.c
3741,"case 5: strcat (buffer, "" (DIALOG)""); break;
",1,binutils_bfd2Fpex64igen.c
3742,"case 6: strcat (buffer, "" (STRING)""); is_string = TRUE; break;
",1,binutils_bfd2Fpex64igen.c
3743,"case 7: strcat (buffer, "" (FONTDIR)""); break;
",1,binutils_bfd2Fpex64igen.c
3744,"case 8: strcat (buffer, "" (FONT)""); break;
",1,binutils_bfd2Fpex64igen.c
3745,"case 9: strcat (buffer, "" (ACCELERATOR)""); break;
",1,binutils_bfd2Fpex64igen.c
3746,"case 10: strcat (buffer, "" (RCDATA)""); break;
",1,binutils_bfd2Fpex64igen.c
3747,"case 11: strcat (buffer, "" (MESSAGETABLE)""); break;
",1,binutils_bfd2Fpex64igen.c
3748,"case 12: strcat (buffer, "" (GROUP_CURSOR)""); break;
",1,binutils_bfd2Fpex64igen.c
3749,"case 14: strcat (buffer, "" (GROUP_ICON)""); break;
",1,binutils_bfd2Fpex64igen.c
3750,"case 16: strcat (buffer, "" (VERSION)""); break;
",1,binutils_bfd2Fpex64igen.c
3751,"case 17: strcat (buffer, "" (DLGINCLUDE)""); break;
",1,binutils_bfd2Fpex64igen.c
3752,"case 19: strcat (buffer, "" (PLUGPLAY)""); break;
",1,binutils_bfd2Fpex64igen.c
3753,"case 20: strcat (buffer, "" (VXD)""); break;
",1,binutils_bfd2Fpex64igen.c
3754,"case 21: strcat (buffer, "" (ANICURSOR)""); break;
",1,binutils_bfd2Fpex64igen.c
3755,"case 22: strcat (buffer, "" (ANIICON)""); break;
",1,binutils_bfd2Fpex64igen.c
3756,"case 23: strcat (buffer, "" (HTML)""); break;
",1,binutils_bfd2Fpex64igen.c
3757,"case 24: strcat (buffer, "" (MANIFEST)""); break;
",1,binutils_bfd2Fpex64igen.c
3758,"case 240: strcat (buffer, "" (DLGINIT)""); break;
",1,binutils_bfd2Fpex64igen.c
3759,"case 241: strcat (buffer, "" (TOOLBAR)""); break;
",1,binutils_bfd2Fpex64igen.c
3766,"strcat (buffer, "" name: "");
",1,binutils_bfd2Fpex64igen.c
3773,"sprintf (buffer + strlen (buffer), ""%x"", id);
",1,binutils_bfd2Fpex64igen.c
3776,"sprintf (buffer + strlen (buffer), "" (resource id range: %d - %d)"",
",1,binutils_bfd2Fpex64igen.c
3783,"strcat (buffer, "" lang: "");
",1,binutils_bfd2Fpex64igen.c
3788,"sprintf (buffer + strlen (buffer), ""%x"", entry->name_id.id);
",1,binutils_bfd2Fpex64igen.c
2881,"fprintf (file, ""Subsystem\t\t%08x"", i->Subsystem);
",0,binutils_bfd2Fpex64igen.c
1754,"bfd_fprintf_vma (abfd, file, edt.eat_addr);
",0,binutils_bfd2Fpex64igen.c
1077,"executables, but the 17-th bit has been observed to be there.
",0,binutils_bfd2Fpex64igen.c
2118,"if (! bfd_malloc_and_get_section (abfd, section, &data))
",0,binutils_bfd2Fpex64igen.c
1632,"return TRUE;
",0,binutils_bfd2Fpex64igen.c
2683,"{
",0,binutils_bfd2Fpex64igen.c
2513,"the tables in a human readable format.  */
",0,binutils_bfd2Fpex64igen.c
1031,"{ "".edata"", IMAGE_SCN_MEM_READ | IMAGE_SCN_CNT_INITIALIZED_DATA },
",0,binutils_bfd2Fpex64igen.c
2527,"if (pe == NULL)
",0,binutils_bfd2Fpex64igen.c
1023,"}
",0,binutils_bfd2Fpex64igen.c
2646,"if (section == NULL)
",0,binutils_bfd2Fpex64igen.c
1436,"/* PR 21546: When the Hint Address is zero,
",0,binutils_bfd2Fpex64igen.c
603,"struct internal_extra_pe_aouthdr *aout,
",0,binutils_bfd2Fpex64igen.c
4016,"if (!entry->is_name
",0,binutils_bfd2Fpex64igen.c
818,"_bfd_pex64i_only_swap_filehdr_out (bfd * abfd, void * in, void * out)
",0,binutils_bfd2Fpex64igen.c
105,"anybody wants to revive the code, you will have to figure out how
",0,binutils_bfd2Fpex64igen.c
1238,"N_(""Security Directory""),
",0,binutils_bfd2Fpex64igen.c
3043,"}
",0,binutils_bfd2Fpex64igen.c
2657,"return TRUE;
",0,binutils_bfd2Fpex64igen.c
52,"FIXME: Please add more docs here so the next poor fool that has to hack
",0,binutils_bfd2Fpex64igen.c
2823,"bfd_fprintf_vma (abfd, file, i->ImageBase);
",0,binutils_bfd2Fpex64igen.c
3052,"{
",0,binutils_bfd2Fpex64igen.c
4293,"new_table.major	    = type_tables[0].major;
",0,binutils_bfd2Fpex64igen.c
1782,"/* PR 17512: file: 092b1829 */
",0,binutils_bfd2Fpex64igen.c
1306,"if (section == NULL)
",0,binutils_bfd2Fpex64igen.c
1877,"_IMAGE_ALPHA_RUNTIME_FUNCTION_ENTRY.
",0,binutils_bfd2Fpex64igen.c
2755,"fprintf (file, _(""\nCharacteristics 0x%x\n""), pe->real_flags);
",0,binutils_bfd2Fpex64igen.c
387,"else
",0,binutils_bfd2Fpex64igen.c
2515,"static bfd_boolean
",0,binutils_bfd2Fpex64igen.c
2941,"/* One day we may try to grok other private data.  */
",0,binutils_bfd2Fpex64igen.c
155,"if (name == NULL)
",0,binutils_bfd2Fpex64igen.c
3437,"static void
",0,binutils_bfd2Fpex64igen.c
3424,"}
",0,binutils_bfd2Fpex64igen.c
1054,"sprintf (sname + len, "".%d"", num++);
",1,binutils_bfd2Fsection.c
304,".     strings where entsize specifies character size instead of fixed
",0,binutils_bfd2Fsection.c
252,"sprintf (buf, ""\\%03o"", (unsigned int) c & 0xff);
",1,binutils_bfd2Fsrec.c
400,"strcpy (symname, symbuf);
",1,binutils_bfd2Fsrec.c
556,"sprintf (secbuf, "".sec%d"", bfd_count_sections (abfd) + 1);
",1,binutils_bfd2Fsrec.c
559,"strcpy (secname, secbuf);
",1,binutils_bfd2Fsrec.c
850,"if (section->used_by_bfd == NULL)
",0,binutils_bfd2Fsrec.c
411,"}
",0,binutils_bfd2Fsrec.c
38,"again, and this time the data is placed into a bfd_alloc'd
",0,binutils_bfd2Fsrec.c
603,"check_sum += HEX (data);
",0,binutils_bfd2Fsrec.c
1593,"strcpy (new_tname, hyp);
",1,binutils_bfd2Ftargets.c
595,"extern const bfd_target aarch64_mach_o_vec;
",0,binutils_bfd2Ftargets.c
1158,"strcpy (old_name, bfd_get_filename (iarch));
",1,binutils_binutils2Far.c
1071,"fatal (_(""internal stat error on %s""), bfd_get_filename (abfd));
",0,binutils_binutils2Far.c
158,"sprintf (tname, ""%.*stmp-%s"", (int) (bname - name), name, bname);
",1,binutils_binutils2Farsup.c
398,"{
",0,binutils_binutils2Farsup.c
446,"sprintf (timebuf, _(""<time data corrupt>""));
",1,binutils_binutils2Fbucomm.c
449,"sprintf (timebuf, ""%.12s %.4s"", ctime_result + 4, ctime_result + 20);
",1,binutils_binutils2Fbucomm.c
648,"sprintf (buf, ""%s(%s)"", bfd_get_filename (abfd->my_archive),
",1,binutils_binutils2Fbucomm.c
323,"{
",0,binutils_binutils2Fbucomm.c
168,"fprintf (stderr, _(""%s: Matching formats:""), program_name);
",0,binutils_binutils2Fbucomm.c
286,"{
",0,binutils_binutils2Fbucomm.c
235,"sprintf (fmt, ""%%%s%s"", DWARF_VMA_FMT, fmtch);
",1,binutils_binutils2Fdwarf.c
237,"sprintf (fmt, ""%%%s"", DWARF_VMA_FMT);
",1,binutils_binutils2Fdwarf.c
7209,"strcpy (tmp, ""exp"");
",1,binutils_binutils2Fdwarf.c
7211,"sprintf (tmp, ""%s%+d"", regname (fc->cfa_reg, 1), (int) fc->cfa_offset);
",1,binutils_binutils2Fdwarf.c
7221,"strcpy (tmp, ""u"");
",1,binutils_binutils2Fdwarf.c
7224,"strcpy (tmp, ""s"");
",1,binutils_binutils2Fdwarf.c
7227,"sprintf (tmp, ""c%+d"", fc->col_offset[r]);
",1,binutils_binutils2Fdwarf.c
7230,"sprintf (tmp, ""v%+d"", fc->col_offset[r]);
",1,binutils_binutils2Fdwarf.c
7233,"sprintf (tmp, ""%s"", regname (fc->col_offset[r], 0));
",1,binutils_binutils2Fdwarf.c
7236,"strcpy (tmp, ""exp"");
",1,binutils_binutils2Fdwarf.c
7239,"strcpy (tmp, ""vexp"");
",1,binutils_binutils2Fdwarf.c
7242,"strcpy (tmp, ""n/a"");
",1,binutils_binutils2Fdwarf.c
9792,"sprintf (debugfile, ""%s"", separate_filename);
",1,binutils_binutils2Fdwarf.c
9797,"sprintf (debugfile, "".debug/%s"", separate_filename);
",1,binutils_binutils2Fdwarf.c
9802,"sprintf (debugfile, ""%s%s"", canon_dir, separate_filename);
",1,binutils_binutils2Fdwarf.c
9807,"sprintf (debugfile, ""%s.debug/%s"", canon_dir, separate_filename);
",1,binutils_binutils2Fdwarf.c
9813,"sprintf (debugfile, ""%s/%s"", EXTRA_DEBUG_ROOT1, separate_filename);
",1,binutils_binutils2Fdwarf.c
9820,"sprintf (debugfile, ""%s/%s"", EXTRA_DEBUG_ROOT2, separate_filename);
",1,binutils_binutils2Fdwarf.c
9826,"strcpy (debugfile, DEBUGDIR);
",1,binutils_binutils2Fdwarf.c
9829,"strcat (debugfile, ""/"");
",1,binutils_binutils2Fdwarf.c
9830,"strcat (debugfile, (const char *) separate_filename);
",1,binutils_binutils2Fdwarf.c
9840,"sprintf (debugfile, ""%s/%s"", EXTRA_DEBUG_ROOT2, separate_filename);
",1,binutils_binutils2Fdwarf.c
9845,"sprintf (debugfile, ""%s/%s"", EXTRA_DEBUG_ROOT1, separate_filename);
",1,binutils_binutils2Fdwarf.c
9849,"sprintf (debugfile, ""%s.debug/%s"", canon_dir, separate_filename);
",1,binutils_binutils2Fdwarf.c
9852,"sprintf (debugfile, ""%s%s"", canon_dir, separate_filename);
",1,binutils_binutils2Fdwarf.c
9855,"sprintf (debugfile, "".debug/%s"", separate_filename);
",1,binutils_binutils2Fdwarf.c
9858,"sprintf (debugfile, ""%s"", separate_filename);
",1,binutils_binutils2Fdwarf.c
10213,"{ { "".trace_aranges"",	    """",			NO_ABBREVS },      display_debug_aranges,  &do_trace_aranges,	FALSE },
",0,binutils_binutils2Fdwarf.c
5207,"error (_(""DW_MACRO_start_file used, but no .debug_line offset provided.\n""));
",0,binutils_binutils2Fdwarf.c
2572,"case DW_AT_location:
",0,binutils_binutils2Fdwarf.c
495,"state_machine_regs.op_index = 0;
",0,binutils_binutils2Fdwarf.c
8765,"}
",0,binutils_binutils2Fdwarf.c
9872,"free (debugfile);
",0,binutils_binutils2Fdwarf.c
6843,"continue;
",0,binutils_binutils2Fdwarf.c
7607,"if (mreg < cie->ra)
",0,binutils_binutils2Fdwarf.c
4616,"fileName = (char *) file_table[indx].name;
",0,binutils_binutils2Fdwarf.c
2735,"introduce (struct dwarf_section * section, bfd_boolean raw)
",0,binutils_binutils2Fdwarf.c
1299,"printf (""DW_OP_reg%d (%s)"", op - DW_OP_reg0,
",0,binutils_binutils2Fdwarf.c
6253,"if ((j & 3) == 3)
",0,binutils_binutils2Fdwarf.c
7903,"if (op != DW_CFA_nop)
",0,binutils_binutils2Fdwarf.c
8046,"printf (""  DW_CFA_restore_extended: %s%s\n"",
",0,binutils_binutils2Fdwarf.c
1253,"case DW_OP_lit21:
",0,binutils_binutils2Fdwarf.c
839,"free_abbrevs (void)
",0,binutils_binutils2Fdwarf.c
5872,"start += bytes_read;
",0,binutils_binutils2Fdwarf.c
8015,"printf (""  DW_CFA_offset_extended: %s%s at cfa%+ld\n"",
",0,binutils_binutils2Fdwarf.c
8127,"case DW_CFA_restore_state:
",0,binutils_binutils2Fdwarf.c
9351,"if (do_display)
",0,binutils_binutils2Fdwarf.c
6966,"""xmm4"", ""xmm5"", ""xmm6"", ""xmm7"",		  /* 25 - 28  */
",0,binutils_binutils2Fdwarf.c
7138,"case EM_K1OM:
",0,binutils_binutils2Fdwarf.c
9529,"(long) nmemb);
",0,binutils_binutils2Fdwarf.c
2742,"else
",0,binutils_binutils2Fdwarf.c
4329,"/* This loop iterates through the Dwarf Line Number Program.  */
",0,binutils_binutils2Fdwarf.c
435,"if (((PTR) + amount) >= (END))			\
",0,binutils_binutils2Fdwarf.c
8379,"{
",0,binutils_binutils2Fdwarf.c
1542,"strcpy (ptr, prefix_symbols_string);
",1,binutils_binutils2Fobjcopy.c
1546,"strcpy (ptr, name);
",1,binutils_binutils2Fobjcopy.c
3697,"strcpy (n, prefix);
",1,binutils_binutils2Fobjcopy.c
3698,"strcat (n, name);
",1,binutils_binutils2Fobjcopy.c
5119,"strcpy (target, nextarg);
",1,binutils_binutils2Fobjcopy.c
2882,"if (osec->vma > 0
",0,binutils_binutils2Fobjcopy.c
476,"{""strip-all"", no_argument, 0, 'S'},
",0,binutils_binutils2Fobjcopy.c
72,"};
",0,binutils_binutils2Fobjcopy.c
4311,"}
",0,binutils_binutils2Fobjcopy.c
3011,"|| change_leading_char
",0,binutils_binutils2Fobjcopy.c
1643,"strcpy (prev_functionname, functionname);
",1,binutils_binutils2Fobjdump.c
3151,"putchar ('0');
",0,binutils_binutils2Fobjdump.c
363,"sprintf (n, ""%s%s"", s, info->stack->type);
",1,binutils_binutils2Fprdbg.c
385,"strcpy (info->stack->type + len, s);
",1,binutils_binutils2Fprdbg.c
405,"strcpy (info->stack->parents + len, s);
",1,binutils_binutils2Fprdbg.c
429,"strcpy (n + (u - info->stack->type), s);
",1,binutils_binutils2Fprdbg.c
430,"strcat (n, u + 1);
",1,binutils_binutils2Fprdbg.c
496,"sprintf (buf, ""0x%lx"", (unsigned long) vma);
",1,binutils_binutils2Fprdbg.c
498,"sprintf (buf, ""%lu"", (unsigned long) vma);
",1,binutils_binutils2Fprdbg.c
500,"sprintf (buf, ""%ld"", (long) vma);
",1,binutils_binutils2Fprdbg.c
586,"sprintf (ab, ""%sint%d"", unsignedp ? ""u"" : """", size * 8);
",1,binutils_binutils2Fprdbg.c
603,"sprintf (ab, ""float%d"", size * 8);
",1,binutils_binutils2Fprdbg.c
628,"sprintf (ab, ""bool%d"", size * 8);
",1,binutils_binutils2Fprdbg.c
756,"strcat (s, ""/* unknown */"");
",1,binutils_binutils2Fprdbg.c
764,"strcat (s, "", "");
",1,binutils_binutils2Fprdbg.c
765,"strcat (s, arg_types[i]);
",1,binutils_binutils2Fprdbg.c
770,"strcat (s, "", "");
",1,binutils_binutils2Fprdbg.c
771,"strcat (s, ""..."");
",1,binutils_binutils2Fprdbg.c
777,"strcat (s, "")"");
",1,binutils_binutils2Fprdbg.c
839,"sprintf (ab, ""|[]"");
",1,binutils_binutils2Fprdbg.c
843,"sprintf (ab, ""|[%s]"", abu);
",1,binutils_binutils2Fprdbg.c
850,"sprintf (ab, ""|[%s:%s]"", abl, abu);
",1,binutils_binutils2Fprdbg.c
983,"strcpy (s, domain_type);
",1,binutils_binutils2Fprdbg.c
984,"strcat (s, ""::| ("");
",1,binutils_binutils2Fprdbg.c
